D,1100170000000.0,Alameda County Office of Education,I,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1100170000000.0,Alameda County Office of Education,I,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1100170000000.0,Alameda County Office of Education,I,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1100170000000.0,Alameda County Office of Education,I,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1100170000000.0,Alameda County Office of Education,I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1100170000000.0,Alameda County Office of Education,I,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1100170000000.0,Alameda County Office of Education,I,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1100170000000.0,Alameda County Office of Education,I,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1100170000000.0,Alameda County Office of Education,O,2.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2011-12
D,1100170000000.0,Alameda County Office of Education,O,6.0,0.0,20.0,14.0,35.0,7.0,78.0,154.0,2011-12
D,1100170000000.0,Alameda County Office of Education,O,4.0,0.0,0.0,0.0,2.0,0.0,7.0,9.0,2011-12
D,1100170000000.0,Alameda County Office of Education,O,5.0,4.0,11.0,23.0,36.0,3.0,97.0,174.0,2011-12
D,1100170000000.0,Alameda County Office of Education,O,1.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,2011-12
D,1100170000000.0,Alameda County Office of Education,O,3.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,2011-12
D,1100170000000.0,Alameda County Office of Education,O,9.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2011-12
D,1100170000000.0,Alameda County Office of Education,O,7.0,0.0,3.0,1.0,6.0,1.0,4.0,15.0,2011-12
D,1316090000000.0,California School for the Blind (State Special Schl),I,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316090000000.0,California School for the Blind (State Special Schl),I,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316090000000.0,California School for the Blind (State Special Schl),O,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316090000000.0,California School for the Blind (State Special Schl),O,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),I,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),I,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),I,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),I,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),I,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),I,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),O,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),O,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),O,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),O,5.0,0.0,0.0,0.0,12.0,4.0,14.0,45.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),O,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1316170000000.0,California School for the Deaf-Fremont (State Special Schl),O,7.0,0.0,15.0,0.0,18.0,6.0,0.0,0.0,2011-12
D,1611190000000.0,Alameda City Unified,E,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2011-12
D,1611190000000.0,Alameda City Unified,E,6.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,2011-12
D,1611190000000.0,Alameda City Unified,E,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2011-12
D,1611190000000.0,Alameda City Unified,E,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2011-12
D,1611190000000.0,Alameda City Unified,E,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2011-12
D,1611190000000.0,Alameda City Unified,I,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1611190000000.0,Alameda City Unified,I,6.0,0.0,0.0,1.0,3.0,2.0,0.0,6.0,2011-12
D,1611190000000.0,Alameda City Unified,I,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1611190000000.0,Alameda City Unified,I,5.0,0.0,1.0,0.0,3.0,1.0,0.0,5.0,2011-12
D,1611190000000.0,Alameda City Unified,I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1611190000000.0,Alameda City Unified,I,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
D,1611190000000.0,Alameda City Unified,I,9.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2011-12
D,1611190000000.0,Alameda City Unified,I,7.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,2011-12
D,1611190000000.0,Alameda City Unified,O,2.0,4.0,15.0,33.0,11.0,5.0,28.0,96.0,2011-12
D,1611190000000.0,Alameda City Unified,O,6.0,10.0,28.0,115.0,56.0,21.0,166.0,396.0,2011-12
D,1611190000000.0,Alameda City Unified,O,4.0,2.0,6.0,21.0,3.0,3.0,20.0,55.0,2011-12
