O,1000000000000.0,Alameda,E,2.0,5.0,3.0,1.0,1.0,1.0,3.0,14.0,2011-12
O,1000000000000.0,Alameda,E,6.0,14.0,12.0,20.0,12.0,4.0,6.0,68.0,2011-12
O,1000000000000.0,Alameda,E,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2011-12
O,1000000000000.0,Alameda,E,4.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2011-12
O,1000000000000.0,Alameda,E,5.0,23.0,21.0,17.0,19.0,2.0,8.0,90.0,2011-12
O,1000000000000.0,Alameda,E,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-12
O,1000000000000.0,Alameda,E,3.0,2.0,2.0,1.0,0.0,0.0,1.0,6.0,2011-12
O,1000000000000.0,Alameda,E,9.0,3.0,3.0,1.0,0.0,0.0,0.0,7.0,2011-12
O,1000000000000.0,Alameda,E,7.0,5.0,8.0,7.0,3.0,0.0,1.0,24.0,2011-12
O,1000000000000.0,Alameda,I,2.0,2.0,1.0,7.0,15.0,3.0,54.0,82.0,2011-12
O,1000000000000.0,Alameda,I,6.0,1.0,20.0,122.0,210.0,18.0,821.0,1192.0,2011-12
O,1000000000000.0,Alameda,I,0.0,0.0,1.0,4.0,0.0,0.0,1.0,6.0,2011-12
O,1000000000000.0,Alameda,I,4.0,0.0,1.0,3.0,11.0,0.0,32.0,47.0,2011-12
O,1000000000000.0,Alameda,I,5.0,3.0,17.0,71.0,197.0,31.0,956.0,1275.0,2011-12
O,1000000000000.0,Alameda,I,1.0,0.0,0.0,1.0,2.0,0.0,11.0,14.0,2011-12
O,1000000000000.0,Alameda,I,3.0,0.0,0.0,2.0,6.0,1.0,41.0,50.0,2011-12
O,1000000000000.0,Alameda,I,9.0,0.0,0.0,3.0,9.0,1.0,52.0,65.0,2011-12
O,1000000000000.0,Alameda,I,7.0,0.0,3.0,12.0,46.0,8.0,209.0,278.0,2011-12
O,1000000000000.0,Alameda,O,2.0,40.0,105.0,152.0,342.0,65.0,283.0,987.0,2011-12
O,1000000000000.0,Alameda,O,6.0,143.0,424.0,1393.0,3093.0,331.0,2283.0,7667.0,2011-12
O,1000000000000.0,Alameda,O,0.0,0.0,9.0,30.0,49.0,4.0,30.0,122.0,2011-12
O,1000000000000.0,Alameda,O,4.0,9.0,47.0,53.0,101.0,19.0,102.0,331.0,2011-12
O,1000000000000.0,Alameda,O,5.0,195.0,801.0,863.0,2345.0,354.0,2346.0,6904.0,2011-12
O,1000000000000.0,Alameda,O,1.0,4.0,10.0,10.0,45.0,4.0,39.0,112.0,2011-12
O,1000000000000.0,Alameda,O,3.0,10.0,41.0,62.0,122.0,17.0,92.0,344.0,2011-12
O,1000000000000.0,Alameda,O,9.0,18.0,70.0,71.0,170.0,22.0,162.0,513.0,2011-12
O,1000000000000.0,Alameda,O,7.0,111.0,410.0,457.0,746.0,182.0,769.0,2675.0,2011-12
O,2000000000000.0,Alpine,I,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2011-12
O,2000000000000.0,Alpine,I,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2011-12
O,2000000000000.0,Alpine,I,7.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,2011-12
O,2000000000000.0,Alpine,O,1.0,0.0,0.0,0.0,4.0,0.0,7.0,11.0,2011-12
O,2000000000000.0,Alpine,O,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
O,2000000000000.0,Alpine,O,7.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2011-12
O,3000000000000.0,Amador,I,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2011-12
O,3000000000000.0,Amador,I,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2011-12
O,3000000000000.0,Amador,I,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2011-12
O,3000000000000.0,Amador,I,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
O,3000000000000.0,Amador,I,5.0,0.0,0.0,1.0,2.0,2.0,7.0,12.0,2011-12
O,3000000000000.0,Amador,I,1.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,2011-12
O,3000000000000.0,Amador,I,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2011-12
O,3000000000000.0,Amador,I,9.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,2011-12
O,3000000000000.0,Amador,I,7.0,0.0,1.0,0.0,14.0,1.0,61.0,77.0,2011-12
O,3000000000000.0,Amador,O,2.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,2011-12
O,3000000000000.0,Amador,O,6.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2011-12
O,3000000000000.0,Amador,O,0.0,0.0,2.0,1.0,3.0,0.0,2.0,8.0,2011-12
O,3000000000000.0,Amador,O,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2011-12
O,3000000000000.0,Amador,O,5.0,1.0,12.0,14.0,28.0,5.0,30.0,90.0,2011-12
O,3000000000000.0,Amador,O,1.0,0.0,1.0,1.0,10.0,0.0,13.0,25.0,2011-12
O,3000000000000.0,Amador,O,3.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2011-12
O,3000000000000.0,Amador,O,9.0,1.0,1.0,3.0,11.0,0.0,16.0,32.0,2011-12
O,3000000000000.0,Amador,O,7.0,4.0,56.0,53.0,124.0,18.0,150.0,405.0,2011-12
O,4000000000000.0,Butte,E,2.0,3.0,0.0,3.0,6.0,0.0,0.0,12.0,2011-12
O,4000000000000.0,Butte,E,6.0,4.0,5.0,2.0,5.0,1.0,1.0,18.0,2011-12
O,4000000000000.0,Butte,E,5.0,9.0,9.0,15.0,18.0,3.0,7.0,61.0,2011-12
O,4000000000000.0,Butte,E,1.0,0.0,3.0,3.0,3.0,0.0,3.0,12.0,2011-12
O,4000000000000.0,Butte,E,9.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,2011-12
O,4000000000000.0,Butte,E,7.0,23.0,39.0,12.0,35.0,3.0,15.0,127.0,2011-12
O,4000000000000.0,Butte,I,2.0,0.0,2.0,1.0,8.0,1.0,11.0,23.0,2011-12
O,4000000000000.0,Butte,I,6.0,2.0,7.0,4.0,39.0,1.0,55.0,108.0,2011-12
O,4000000000000.0,Butte,I,0.0,2.0,0.0,1.0,7.0,1.0,2.0,13.0,2011-12
O,4000000000000.0,Butte,I,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
